id,milp_obj,expected_obj,is_optimal,I_size,v1_size,v2_size,total_cross_edges,D,time
718,161.66055353158555,239.26389542788797,,8677,35643,23698,77104,25,0.005151389996171929
728,0.07366283624418538,0.08081574764493193,,5,29,131,156,4,8.148699998855591e-05
726,67.51189554799468,90.77834763586146,,3140,15801,23817,56845,16,0.0018685360118979588
727,66.24942407327248,88.73486165187245,,2956,15024,23617,55929,18,0.001487829998950474
731,0.26541862738346783,0.27021349359382574,,32,160,827,869,3,0.00012984000204596668
729,428.5661913693751,994.7439814471109,,597,14013,69392,279616,80,0.0011822830128949136
732,1.0863865649603481,1.1471348220058943,,91,523,2691,3078,5,0.00030489699565805495
735,0.290950728097526,0.30354626134941887,,38,216,1100,1214,5,0.00016287199105136096
733,348.7052663920317,814.47565382915,,420,10876,63649,243569,100,0.001117370993597433
736,36.81863868367055,45.12352384969426,,1402,7948,20340,38275,12,0.0010301220027031377
723,333.96252645090954,539.63835758389,,11476,52391,27422,116451,41,0.0035713789984583855
725,279.29818894136065,454.46679043855056,,10483,50123,26783,109941,44,0.0037184109969530255
738,57.37659815906273,74.77838559192142,,2441,12911,22883,51438,17,0.0014411079901037738
739,46.9348549149639,60.01497356565139,,2038,10673,22139,45433,15,0.001291088992729783
740,16.37661038025104,18.451802862109002,,658,3753,14086,20830,9,0.0009835040109464899
730,265.9608824578941,419.6731531440918,,10520,48046,25782,100205,39,0.003570064000086859
742,0.0037605510645799278,0.003803587216850146,,1,5,43,45,2,5.7554992963559926e-05
741,84.04083979401311,117.18957692303827,,4098,19948,24187,64413,21,0.0022662219998892397
744,0,0,,0,0,0,0,0,6.890000076964498e-05
745,0.04253568900230902,0.04852411876421536,,4,24,150,170,3,7.20370007911697e-05
746,7.977815059462595,8.643316748850753,,413,2258,10128,13286,8,0.0007726670010015368
734,639.3897411047418,1246.1044112575128,,8020,56686,44425,291643,53,0.003689246004796587
743,851.1965249453333,1630.9094657972435,,2781,29619,73038,421840,106,0.0023044779954943806
747,0.5528098450432845,0.585400724278946,,52,297,1594,1823,5,0.0001855380105553195
748,23.55393398564825,27.330171952743434,,917,5190,16558,26632,11,0.0009970259998226538
737,329.45098228376565,529.4394723232704,,11363,52387,27326,114046,45,0.0029538819944718853
750,0.020941115432731208,0.021321120251564518,,4,13,65,70,2,7.123500108718872e-05
752,39.260229869542,48.9381973349211,,1618,8857,21038,40855,13,0.0013934259914094582
755,12.899867435420145,14.354804640270208,,534,3014,12046,16948,9,0.0008259670139523223
751,131.75549451404,194.4617916618013,,6916,31247,23542,72815,29,0.002657936012838036
753,703.8149336821863,1196.4524022607407,,1848,19232,74436,331062,69,0.0014417609927477315
757,0.22051381040604962,0.23008278458992282,,14,72,412,476,5,0.00010807601211126894
758,0.022805470910645657,0.025888137554397672,,3,12,39,49,3,6.845299503766e-05
759,0.0785356108932252,0.08150939472343333,,6,35,181,202,4,7.928699778858572e-05
761,16.076841955169886,18.020900140149593,,624,3756,14163,20722,8,0.0008497300004819408
760,539.0431473252866,916.9021165368016,,837,13416,69049,244834,65,0.001144624999142252
749,498.75203546016337,936.6528965844343,,8916,56945,37645,218420,58,0.003911081003025174
754,158.3621671648406,238.43260449390883,,8210,36009,23623,77830,28,0.003576675007934682
766,60.48664880425871,79.47691999727638,,2527,13278,23706,54142,15,0.0013873449934180826
764,94.67839525358133,133.66458371411673,,4905,22886,23826,65600,24,0.0020843249949393794
769,0.002318352835772593,0.0023183528357723082,,1,2,9,9,1,5.520100239664316e-05
770,0.4975953729480539,0.5159483439423397,,47,266,1493,1633,4,0.00017944100545719266
762,149.09366946366035,225.22136563268248,,8189,34861,23380,76020,29,0.003121708010439761
756,579.9397075926781,1285.190813588159,,7215,55233,44659,300045,65,0.0037939850008115172
772,0.9843272278458157,1.0398280329688447,,108,618,3201,3619,5,0.0003560979967005551
767,672.7423527626779,1471.621166080518,,3571,31685,71040,463468,100,0.002439424002659507
763,183.86139457989847,278.3085043844736,,9144,39126,23998,80531,25,0.0030032469949219376
774,155.59374530830493,284.35916411912564,,203,4175,42257,102524,42,0.0009662490047048777
777,0.00620919943915392,0.006324693192763409,,1,4,15,16,2,5.5958007578738034e-05
778,10.739965115415979,11.847414407321281,,478,2733,11348,15643,8,0.0008060700056375936
773,113.81507209433443,166.9380557183143,,6088,28138,23397,70015,25,0.00226276800094638
779,0,0,,0,0,0,0,0,4.768700455315411e-05
768,214.34536876732605,328.2301674453198,,10486,44069,24100,86082,32,0.003613737993873656
765,507.81248321093415,905.6718086798571,,9547,57838,35888,192231,55,0.004147967993048951
780,0.2743680260149887,0.27851899445861017,,22,128,810,864,4,0.00013363000471144915
781,1.6116820560492022,1.7018485309712172,,147,897,4710,5569,6,0.0004726549959741533
776,699.7492151052796,1407.09456934803,,2116,22507,75459,407828,84,0.0023303659982047975
783,13.114654872633437,14.666009153573558,,572,3251,12885,18437,8,0.0008348679984919727
782,300.6107245893561,634.9649749341283,,351,9145,59855,205891,93,0.0011193779937457293
786,1.7366583484902878,1.8209880672503458,,180,886,4575,5328,6,0.0004923249944113195
771,429.60345369836574,749.6051138739111,,11124,56509,32212,163751,48,0.0035055110056418926
775,238.98508472609936,377.51390979801806,,11428,48179,24872,94077,32,0.003826069994829595
789,115.31089937802244,277.42462301473233,,104,3214,28986,86262,57,0.0008131700014928356
790,19.792071526794867,22.471893235319634,,807,4487,15499,23625,9,0.0009784639987628907
793,8.951360857152766,9.715644016280782,,430,2385,10058,13530,7,0.0007924630044726655
791,600.9915729118085,1333.7059492492851,,1163,20456,74413,333062,79,0.0017541900015203282
788,821.8932107438551,1552.7970819181835,,2649,28721,73469,397103,54,0.00276361100259237
784,609.4108327949041,1586.8087637649764,,5515,47299,56102,412510,72,0.0032917730131885037
795,0.0015906807933604098,0.0016272923677559392,,1,6,20,22,2,6.011800724081695e-05
785,728.4086061066447,1503.0826929007608,,5145,47561,58192,402698,71,0.003247196989832446
796,0.858287777492051,0.8906545181730032,,82,444,2290,2530,4,0.0002761189971351996
797,0.07542767486985656,0.07653119233437311,,5,29,164,176,4,0.00010370400559622794
798,0.057808077539436314,0.06836374893274755,,3,16,70,86,4,7.692100189160556e-05
799,25.99433656903241,30.405216026864323,,1052,5588,17620,29090,10,0.0010696730023482814
801,68.45829039629002,111.4074197350477,,68,1951,28053,68583,44,0.0007399169990094379
787,317.4261319746656,512.9417185065569,,11544,52248,27038,113820,34,0.0038490029983222485
802,0.4011481471913977,0.4209791230537422,,35,195,1058,1161,5,0.00014552900393027812
804,0,0,,0,0,0,0,0,4.904800152871758e-05
803,0.09660289573816604,0.09867205083415531,,17,65,359,385,3,0.0001174060016637668
806,2.001079310586535,2.1297653910583465,,156,1061,5558,6618,5,0.0005528510082513094
805,69.66047155642163,94.62586628441308,,3197,16512,23867,58881,17,0.0016515710012754425
807,9.89004497145227,10.899165325502334,,472,2649,10825,14770,8,0.000798072011093609
792,371.3295495913969,586.08593761067,,10810,52872,28227,119909,48,0.0038059939979575574
808,0.673894453155448,0.7078518841557023,,62,353,1827,2045,4,0.0002179930015699938
809,0.013129734202937011,0.013129734202936616,,2,7,44,44,1,6.885800394229591e-05
794,623.895284450121,1115.4904378674933,,8794,57630,39701,237795,61,0.0036052899959031492
810,563.6465119807597,1070.0943454015014,,1053,17469,71711,256338,86,0.0014774490118725225
812,25.425898865457626,29.471623457562007,,1014,5394,17306,27785,10,0.0010245989979011938
813,0,0,,0,0,0,0,0,4.621699918061495e-05
814,0.06659827645982169,0.06710085338480698,,5,23,153,161,2,7.151499448809773e-05
800,621.713387300544,1158.6054399119994,,8881,57356,41525,256451,57,0.003908358994522132
815,0.09181444690214821,0.09932830440518037,,5,32,155,180,4,7.724900206085294e-05
817,0.012967379402372923,0.01296737940237258,,1,12,100,100,1,0.00019377500575501472
818,63.84702121651357,85.10131237142213,,2856,14413,23758,55626,16,0.0013860670005669817
816,85.30247804310244,118.64119543959734,,4309,20437,24173,64344,20,0.0023146619932958856
821,0.05422669848191335,0.05799383829949434,,3,25,130,158,3,7.13540066499263e-05
820,250.95483103030156,488.66361932644304,,266,5890,50676,153498,46,0.0010039320040959865
811,218.79557628545504,341.58759009738355,,9920,44625,24640,90469,31,0.002667149994522333
822,263.01024090946447,522.0085619613243,,309,6893,50985,139021,87,0.0010016159940278158
825,0,0,,0,0,0,0,0,4.803699266631156e-05
826,83.51895564471127,116.14073235021027,,4178,20511,23916,63439,20,0.0022518890036735684
829,1.6433937994176255,1.715822964949799,,181,883,4433,5076,5,0.0005081299896119162
828,81.36578320493597,111.686825550828,,3968,19287,23947,61702,24,0.0017414119938621297
831,0.008151587442128334,0.008208378614556144,,1,5,38,40,2,6.901200686115772e-05
832,0.01131431378919325,0.011337161447527833,,1,6,47,49,2,6.206499529071152e-05
833,0.002963874749333627,0.0029638747493337947,,4,6,35,35,1,6.641399522777647e-05
819,314.1878404962167,522.4280245038511,,11062,52751,27821,120011,40,0.0037118809996172786
823,766.2612310702125,1687.9529876391457,,5305,42663,62223,450272,70,0.003099804001976736
830,637.1459916157633,1320.2028586231138,,2370,23815,74781,416878,118,0.002340613995329477
835,29.22096913076414,34.866225295583945,,1196,6480,18690,32207,11,0.001055539003573358
837,1.3696735960330502,1.443916448307148,,136,777,4080,4799,6,0.00042662899068091065
838,0.19073235488074247,0.20265118796084647,,19,112,603,671,5,0.00011714300489984453
827,807.0013754837045,1558.7801624542446,,6638,50696,53823,376716,56,0.0033926689939107746
839,0.45028444970288073,0.4620011535552623,,35,229,1298,1421,6,0.00016353900718968362
834,657.3607341486539,1529.8190482484176,,3805,36111,67970,458046,61,0.002738851006142795
840,0.22943781578829942,0.23882190275157988,,22,120,637,698,3,0.00020461599342525005
824,559.6231118542987,1114.4819786396502,,8854,57054,41477,262530,54,0.004078797006513923
843,261.8456596005204,492.3359327329123,,317,6874,50503,126338,72,0.0009119030000874773
841,687.1291660229799,1459.7837515792562,,2172,26208,74605,409760,54,0.0021421929995995015
844,36.17386470709292,44.138335061156816,,1410,7679,20154,37211,12,0.0010892479913309216
845,1.0308593644361868,1.077798088624047,,111,574,2901,3279,5,0.00033463299041613936
846,2.946059753433398,3.1429227457966595,,247,1436,6755,8244,7,0.0007391540129901841
847,6.639384512547635,7.14308540228368,,338,1956,9011,11681,7,0.0007424289942719042
842,152.23281609172128,223.8907780061349,,7904,34177,23476,74549,28,0.003081078000832349
849,0,0,,0,0,0,0,0,5.139601125847548e-05
836,420.55417258063983,695.6887380858017,,11626,56384,30491,145672,43,0.004034092999063432
851,0.09421291562056992,0.10233886914303658,,10,55,318,363,4,8.842399984132499e-05
852,0.9676266917456944,1.004654813750104,,83,532,2880,3241,5,0.0003123299975413829
850,96.31461167004424,135.43881367576506,,4681,22456,23974,66282,21,0.0018798780074575916
853,0.02107490358163574,0.02150477254408656,,5,32,201,215,3,7.548001303803176e-05
854,5.782968263305032,6.176653619455944,,313,1888,8480,10719,8,0.000734041997930035
855,0.9475657308800611,0.9818561882041256,,89,503,2640,2967,8,0.00030311400769278407
856,24.756287551325446,28.49621268150016,,948,5282,17287,27974,10,0.00104376400122419
858,0.03522409029667312,0.03838735179316499,,2,11,31,38,3,6.866500189062208e-05
848,183.86590591453574,279.25220657195985,,9614,40625,23665,81543,35,0.00347160900128074
860,0.20914425359973635,0.22037343342437243,,16,109,627,682,4,0.0001210790069308132
862,462.81488956649935,1045.086271078381,,723,13082,69266,296684,69,0.0011240020103286952
861,110.52495744624144,159.9049564451814,,5941,26914,23591,68597,27,0.0023401939979521558
865,9.000631395472693,9.860794939725912,,406,2406,10081,13385,7,0.0007821150065865368
866,0.16782936886363642,0.1736119524091344,,21,115,669,707,4,0.0001167150039691478
867,0.029704512572608133,0.038295686301680454,,1,5,23,30,3,7.030600681900978e-05
863,632.7001504657904,1454.413950875465,,3175,32754,70470,457015,103,0.0023190970096038654
868,0.0036350435460465553,0.0036787363366287407,,1,4,20,21,2,5.3499010391533375e-05
857,594.3366084280228,1259.8294777056408,,7237,54523,47369,331256,70,0.002888418996008113
871,2.6187580425965122,2.8042032702078625,,225,1384,6649,8138,6,0.0007368390070041642
872,0,0,,0,0,0,0,0,4.580299719236791e-05
859,381.32686846577786,630.086272509937,,10876,54504,29421,130975,42,0.003928719001123682
873,0,0,,0,0,0,0,0,5.0659989938139915e-05
876,0.013506851783313116,0.013687875494468371,,3,16,83,89,3,6.649900751654059e-05
864,237.3731371368606,362.1194280094295,,10693,45293,24508,89945,32,0.003544070990756154
878,0.029318131704493124,0.030089686448292352,,2,19,108,118,3,7.273000665009022e-05
875,761.4116024241097,1430.7584708231382,,2160,23022,75197,403689,84,0.002010928001254797
869,183.80129449561832,277.150962297825,,9172,39705,23900,81640,29,0.003460583000560291
880,0,0,,0,0,0,0,0,4.8856003559194505e-05
877,651.0356166481687,1525.2810079508279,,1515,24674,74174,385000,92,0.0020862209930783138
879,314.40109225914796,762.6118498911214,,344,9811,56018,205340,111,0.0010691079951357096
882,0.3552002129162009,0.3731362358705055,,39,216,1138,1265,5,0.00015700299991294742
883,1.4976422438990418,1.5808496155605274,,144,813,4304,5003,7,0.0004483179945964366
870,302.3328311689336,500.41264823170457,,10755,52090,27913,119949,43,0.003809820002061315
884,0.7249149820327886,0.7588930188193899,,51,320,1783,1986,5,0.00020579699776135385
885,0.1393569603346146,0.140516250402678,,10,77,432,450,3,9.491799573879689e-05
886,0.04539034758841147,0.04615756848470243,,5,27,119,126,3,7.51650077290833e-05
874,242.90946423833955,374.7024996130046,,11032,46657,24657,91234,29,0.003310191008495167
881,674.2439153426473,1606.2864174387275,,2092,28917,73809,472336,99,0.002409458000329323
888,0.12391076008910834,0.13064750315385532,,10,66,318,359,3,9.240600047633052e-05
887,57.52223226606044,75.69551343275559,,2493,13082,23126,52699,15,0.0013753899984294549
891,1.8809220507718818,2.003838978869346,,179,1059,5384,6461,6,0.0005677410081261769
893,54.87979384663752,71.15570456441276,,2307,11797,23033,50362,17,0.001403679998475127
896,0.0069612384633413625,0.0070942069682746745,,1,6,22,26,2,6.799900438636541e-05
897,0.2156179689245778,0.22607957548986912,,26,145,785,866,4,0.0001281340082641691
898,1.2456690430583697,1.3205744948601685,,114,594,2986,3473,5,0.00035491198650561273
899,5.003610075851274,5.406324477670493,,308,1712,7946,10158,7,0.0007578509976156056
895,76.6961729436886,104.84735394076709,,3598,17997,24164,61357,22,0.0019246960000600666
900,0.028029609698576295,0.028043788503634426,,3,17,119,120,2,6.793299689888954e-05
889,664.0628782109347,1395.46978748598,,5979,52866,51245,348218,80,0.003277167008491233
890,220.28408323984127,334.4347090794295,,10738,44127,24210,86306,35,0.003594323992729187
902,25.47699337304847,30.027438303918522,,1015,5649,17528,29040,11,0.0010738279961515218
892,743.3979826178243,1522.9032486084277,,5459,50665,54412,373107,67,0.0026417150074848905
901,89.66944703984836,125.33092501610933,,4411,20691,24346,65829,21,0.002248864999273792
905,1.365089525979417,1.444933556737554,,131,670,3414,3926,5,0.00037700698885601014
906,1.2927829001499866,1.3691546269048405,,134,679,3450,4005,6,0.00038664501335006207
907,51.35177341865653,76.80283005732032,,86,1846,24087,45126,27,0.0007403150084428489
908,5.411901622851465,5.776805116025751,,321,1776,8094,10155,6,0.0007739540014881641
894,559.3846153419812,1061.1133331520414,,9674,57816,39884,251923,51,0.004080319995409809
910,0,0,,0,0,0,0,0,5.061700358055532e-05
911,0.42718598126668006,0.4449670016726842,,33,188,1067,1180,4,0.0001461469946661964
904,132.8981734733885,196.11781747360396,,7262,31792,23334,72406,25,0.0028842539904871956
913,0.012916561481131166,0.01655103030338312,,1,10,29,43,4,6.36629993095994e-05
914,23.069011878399806,26.766203548978872,,896,5072,16631,26757,11,0.000936618002015166
915,0.0014426066160712625,0.001442606616071096,,1,2,8,8,1,5.696099833585322e-05
903,459.0964127671201,830.8948967973796,,9609,56820,34866,181188,52,0.0038615429948549718
917,71.41062018179849,96.19964997501569,,3231,16453,23851,58931,16,0.0016830020031193271
918,515.4793643666552,948.7092759548492,,932,15680,72264,267058,89,0.001280306008993648
912,178.8469354784883,273.2792279152556,,8961,39606,23927,81857,29,0.00332042999798432
921,10.74369648167607,11.78115929664229,,513,2838,11673,15951,8,0.0008182239980669692
920,263.75085860674625,601.6647523690057,,255,6690,51360,148339,76,0.000991562003036961
922,0.012308111220560356,0.012350510144035098,,1,9,36,37,2,6.473599933087826e-05
909,257.9782138869024,411.67239091458384,,11424,49270,25678,102401,37,0.003702988993609324
923,1.2696546706718572,1.3378248851755852,,117,716,3800,4401,5,0.00040127799729816616
925,0.009272527024955842,0.00945526146189446,,1,6,47,49,2,8.312700083479285e-05
926,12.114640353113206,13.498753043736928,,573,3082,12358,17333,8,0.0008124510059133172
928,0.009185156752529289,0.010051471060368522,,1,9,33,45,4,6.631499854847789e-05
916,597.0104696622369,1297.4959380858807,,7167,53402,48307,337473,61,0.0036879920080536976
929,0.3935321739566296,0.40640653413711436,,27,169,1037,1154,5,0.00014037100481800735
930,0.7798559344109075,0.8327525493280096,,72,439,2335,2634,6,0.00028304899751674384
931,4.544976384278987,4.888718853697675,,299,1717,8030,10232,9,0.0007790189993102103
932,82.89101229760806,188.9598608564418,,65,2301,25191,77166,64,0.0007320200093090534
933,0.15563427087444404,0.17095195413693665,,10,70,366,439,5,9.769799362402409e-05
927,643.0039315784414,1480.198840841376,,4869,49025,55712,399149,61,0.0032437310001114383
919,558.1866101020947,1157.773336825325,,7308,56778,42894,272331,70,0.003171352989738807
924,216.92011913846414,334.07049996225703,,10436,43984,24478,88533,37,0.0028135839966125786
935,525.0707310730567,857.2786777970414,,992,12779,68666,242441,69,0.0010449180117575452
934,91.57166024562117,128.56125828869355,,4592,21900,24009,65125,20,0.0021342980035115033
937,0.49652065472522805,0.5153386067269378,,35,228,1232,1388,4,0.00016445200890302658
938,0.37092424992299333,0.3862859807218705,,23,159,874,971,4,0.00018120600725524127
939,0.09067068603539853,0.10287505066034497,,5,40,253,292,5,8.529299520887434e-05
941,0.1334876152415695,0.13839257114103398,,8,57,248,282,5,8.778800838626921e-05
942,1.411901083001212,1.4910806306677418,,156,857,4445,5219,6,0.0004675759992096573
944,0.002951066862201021,0.002951066862200924,,1,1,6,6,1,5.695900472346693e-05
943,195.10365359574138,423.68895979956835,,181,5318,45295,159007,87,0.001006571008474566
946,33.00473404103234,39.82906710226704,,1367,7262,19885,35652,10,0.0011054859933210537
947,0.02927020824987085,0.03161867242131411,,5,26,138,144,2,7.640699914190918e-05
948,58.366756685519476,76.94995427675008,,2635,13842,23261,54016,17,0.001803441991796717
949,576.1290503457953,1092.1741999390665,,1046,17574,70329,264035,96,0.0014420880033867434
936,402.31533383596377,725.0162686447044,,10648,56755,32133,161857,48,0.003778860002057627
952,1.0121216736666874,1.052347832146864,,100,537,2817,3152,6,0.0003232689923606813
940,256.894368675717,407.7337868841514,,10621,48012,25715,100253,33,0.0037140060012461618
945,795.4528419692161,1580.365739726068,,5897,48084,57558,405414,61,0.002773356987745501
951,736.7961515361415,1644.851200604805,,3047,34254,70323,447237,102,0.002069291003863327
950,112.10549925956938,162.4464342881227,,6145,27366,23709,69978,27,0.0019633729971246794
957,18.466914800887054,21.253197782846854,,764,4303,15028,23168,10,0.0009234009921783581
958,396.10739404304894,817.6908443670611,,525,10203,64768,224082,75,0.0009785300062503666
956,107.24276782093567,156.62587717079649,,5840,26643,23558,69721,19,0.0018822989950422198
961,9.473614525403198,10.34765107404948,,425,2495,10727,14330,7,0.0007331840024562553
960,65.10203138766381,87.4133337173327,,3003,15329,23943,57636,18,0.001201186008984223
962,23.550520679895975,27.40990210259845,,917,5083,16768,27033,10,0.0009003849991131574
959,673.9124791782182,1291.1403762341504,,1838,19698,75625,373593,79,0.001468161994125694
953,615.5242453349703,1323.0286857778192,,7127,52848,48859,340012,57,0.0023377920006169006
954,438.526139674678,791.1625539817975,,10703,57553,34012,180881,46,0.002663957988261245
955,384.7147450930278,639.9012853214704,,10576,54862,29904,139188,44,0.0026861710066441447
963,200.74412641181078,307.44557857665916,,9594,42335,24174,84699,32,0.001958474997081794
